id,name,host_id,host_name,zip_code,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
l_34753899,Sol Retreat * Modern Oasis in the Heart of W. Avl*,h_32443912,Nicole,28806,West Asheville,35.575706481933594,-82.597900390625,Entire home/apt,104,2,229,2025-06-12,4.58,1,137,34
l_34787446,Groovy Turtle Shell-ter @Baying Hound Campground,h_151279507,Amanda Elizabeth,28806,West Asheville,35.61215,-82.6031,Entire home/apt,25,1,85,2025-05-04,1.15,19,178,7
l_34791824,"Bright, modern studio- 10 mins to dwntwn & RAD",h_17721333,Lindsay,28804,South Asheville,35.65066,-82.59628,Entire home/apt,71,1,538,2025-06-01,7.28,1,165,52
l_34819313,Mountain View Home,h_450377,Sara,28804,South Asheville,35.65489,-82.57161,Private room,163,8,1,2022-10-09,0.03,1,270,0
l_34900080,Charming Historic Condo,h_167186184,Towns,28801,Downtown Asheville,35.60218,-82.548,Entire home/apt,113,2,135,2025-06-02,1.83,108,359,4
l_35012806,Mountain Views Minutes from Brews,h_43095235,Terra,28806,West Asheville,35.56859,-82.61515,Private room,87,2,28,2024-09-09,0.39,3,137,1
l_35038518,Arts & Crafts Home off Blue Ridge Parkway,h_26047490,Tobias,28803,Tuxedo Park,35.55124,-82.49074,Entire home/apt,149,2,336,2025-05-25,4.59,2,327,34
l_35079780,"Villa Rose-On 2 Acres.FP, King Bed. 1mi Biltmore",h_8552617,Shannon,28803,Tuxedo Park,35.56729,-82.52482,Entire home/apt,105,2,481,2025-06-11,6.83,1,211,74
l_35131449,Light Airy West Asheville Room,h_29657815,Eliana,28806,West Asheville,35.5767,-82.57339,Private room,,1,258,2025-05-01,3.53,1,21,51
l_35162584,Trippy Tortoise Shell-ter @Baying Hound Campground,h_151279507,Amanda Elizabeth,28806,West Asheville,35.61394,-82.60349,Entire home/apt,25,1,139,2025-04-13,1.89,19,180,7
l_35218486,Large Sunset Balcony Two Bedroom,h_167186184,Towns,28801,Downtown Asheville,35.59167,-82.55632,Entire home/apt,230,2,119,2025-04-23,1.63,108,359,14
l_35227153,Wooded Oasis minutes from i26 and French Broad!,h_263176516,Angela,28704,South Asheville,35.47297,-82.56028,Entire home/apt,70,2,174,2025-06-04,2.37,1,181,16
l_35287564,Grey River Gatherings (perfect for large groups),h_189080216,Jennie,28804,South Asheville,35.62808,-82.59953,Entire home/apt,465,1,80,2025-03-09,1.11,1,79,7
l_35314038,"Entire house, 6 minutes from down town!",h_265815840,Margaret,28806,West Asheville,35.6077,-82.61562,Entire home/apt,,3,179,2024-12-01,2.45,1,0,7
l_35317253,The Namaste Room at River Row Flats,h_250328755,"River Row Flats, Inc",28806,West Asheville,35.58646,-82.57024,Entire home/apt,127,1,196,2024-08-28,2.68,15,161,5
l_35317276,The Black Balsam Room at River Row Flats,h_250328755,"River Row Flats, Inc",28806,West Asheville,35.5879,-82.57112,Entire home/apt,133,1,159,2025-05-05,2.19,15,185,4
l_35317354,The Mount Mitchell Room at River Row Flats,h_250328755,"River Row Flats, Inc",28806,West Asheville,35.58702,-82.57146,Entire home/apt,133,1,105,2025-05-03,1.44,15,181,2
l_35317377,The Triple Falls Room at River Row Flats,h_250328755,"River Row Flats, Inc",28806,West Asheville,35.58558,-82.56945,Entire home/apt,,1,154,2024-12-26,2.11,15,178,13
l_35317403,The Craggy Gardens Room at River Row Flats,h_250328755,"River Row Flats, Inc",28806,West Asheville,35.58564,-82.57129,Entire home/apt,140,1,98,2025-06-15,1.34,15,188,1
l_35317431,The Max Patch Room at River Row Flats,h_250328755,"River Row Flats, Inc",28806,West Asheville,35.58564,-82.57087,Entire home/apt,127,1,135,2024-12-28,1.84,15,167,3
l_35367152,AVL Modern Vintage Retreat w/ Mtn Views,h_266252521,Julie,28803,Tuxedo Park,35.55805,-82.48425,Entire home/apt,103,2,123,2025-06-14,1.68,1,65,7
l_35373849,Historic Building with Bakery and Restaurant,h_167186184,Towns,28801,Downtown Asheville,35.60287,-82.5462,Entire home/apt,113,2,132,2025-05-24,1.81,108,358,10
l_35397847,Charming Historic King James Building Unit #5,h_167186184,Towns,28801,Downtown Asheville,35.60286,-82.5476,Entire home/apt,192,2,85,2025-05-26,1.16,108,340,12
l_35397853,Charming Historic King James Building Unit #8,h_167186184,Towns,28801,Downtown Asheville,35.60207,-82.54581,Entire home/apt,175,2,120,2025-05-25,1.64,108,340,21
l_35465122,Asheville Zen Studio ~ 3 miles to downtown,h_167217854,Brie,28804,South Asheville,35.62895,-82.58135,Entire home/apt,71,1,395,2025-06-16,5.5,1,172,28
l_35515854,"Cozy Country Colonial ""Jacuzzi Suite""",h_295508717,Juliana,28804,South Asheville,35.63932800292969,-82.5188217163086,Private room,55,25,30,2025-03-21,0.44,2,363,2
l_35521639,Quiet Cottage - Dwntwn-Biltmore- Near Tesla Chg,h_267251966,Samuel,28806,West Asheville,35.52687,-82.6128,Entire home/apt,113,2,223,2025-05-26,3.07,4,179,10
l_35575552,The Blue Ridge Room at River Row Flats,h_250328755,"River Row Flats, Inc",28806,West Asheville,35.58608,-82.56989,Entire home/apt,133,1,42,2025-01-01,0.58,15,183,1
l_35578299,West Asheville Treasure,h_42011154,Cindy,28806,West Asheville,35.58586,-82.57427,Private room,75,2,273,2025-06-14,3.8,1,131,27
l_35578653,The Bent Creek Room at River Row Flats,h_250328755,"River Row Flats, Inc",28806,West Asheville,35.58778,-82.57129,Entire home/apt,127,1,115,2025-06-13,1.73,15,180,7
l_35578680,The Hominy Creek Room,h_250328755,"River Row Flats, Inc",28806,West Asheville,35.5857,-82.57176,Entire home/apt,127,1,136,2025-04-22,1.86,15,184,1
l_35613436,The Harmony Room at River Row Flats,h_250328755,"River Row Flats, Inc",28801,Downtown Asheville,35.58792,-82.56972,Entire home/apt,127,1,188,2025-05-18,2.58,15,182,5
l_35613465,The French Broad River Room at River Row Flats,h_250328755,"River Row Flats, Inc",28806,West Asheville,35.58762,-82.57106,Entire home/apt,127,1,199,2025-05-11,2.73,15,173,4
l_35613495,The Cheers Room at River Row Flats,h_250328755,"River Row Flats, Inc",28806,West Asheville,35.58742,-82.57025,Entire home/apt,133,1,177,2025-05-30,2.43,15,183,18
l_35613575,The Catawba Falls Room at River Row Flats,h_250328755,"River Row Flats, Inc",28806,West Asheville,35.58579,-82.57108,Entire home/apt,,1,76,2025-06-15,1.05,15,188,1
l_35623115,Charming Condo 2 in Historic King James,h_167186184,Towns,28801,Downtown Asheville,35.6031,-82.54658,Entire home/apt,72,2,112,2025-05-05,1.54,108,359,6
l_35651647,The Pet Friendly ADA Pisgah Room 102,h_250328755,"River Row Flats, Inc",28806,West Asheville,35.58717,-82.57082,Entire home/apt,127,1,125,2024-08-24,1.72,15,187,1
l_35651969,"King bed, fire table, BBQ grill, 11 mi to downtown",h_242474849,Jennifer,28803,Tuxedo Park,35.49498,-82.50276,Entire home/apt,91,1,264,2025-05-15,3.88,28,332,25
l_35703686,Burt's Cozy Country Log Cabin,h_185057577,Burt,28804,South Asheville,35.65293,-82.63089,Private room,164,2,57,2024-07-21,0.8,1,364,1
l_35737803,Heavenly Tree House! Close to Biltmore,h_142642840,Thomas Freeman,28732,Fletcher,35.48531,-82.47067,Entire home/apt,143,1,629,2025-06-14,8.91,2,316,73
l_35768220,Cozy Asheville Mountain Home - Entire Main Floor,h_173739940,Franklin,28804,South Asheville,35.62985,-82.58174,Entire home/apt,142,2,252,2025-06-10,3.48,1,231,29
l_35774025,Luxe Townhouse with Garage and Terrace,h_167186184,Towns,28801,Downtown Asheville,35.58639,-82.5535,Entire home/apt,569,2,63,2025-01-20,0.87,108,159,6
l_35802993,High-Design Downtown Loft,h_181480147,Andrew,28801,Downtown Asheville,35.59767,-82.55308,Entire home/apt,284,1,224,2025-06-09,3.09,6,328,12
l_35828879,"#5 Garden Room, king bedroom at Oakland Cottage!",h_3736218,Mary,28801,Downtown Asheville,35.57481,-82.55725,Private room,211,2,11,2024-09-02,0.16,7,178,1
l_35843306,Asheville Mtn. Retreat Cabin with Hot Tub near BRP,h_26893136,Mark,28805,East Asheville,35.62399,-82.47996,Entire home/apt,160,2,180,2025-03-22,2.49,1,356,15
l_35927461,Near Rabbit Rabbit Salvage Station Peel King Bed,h_24226447,John,28806,West Asheville,35.58841,-82.60014,Private room,105,1,35,2023-10-29,0.73,2,90,0
l_35963534,Spend Quality Time  In  Fabulous Asheville,h_2495976,Jeanne,28801,Downtown Asheville,35.60773,-82.55197,Entire home/apt,113,10,20,2023-12-27,0.28,1,365,0
l_35971430,Rooftop Terrace Townhome,h_167186184,Towns,28801,Downtown Asheville,35.58638,-82.55369,Entire home/apt,114,2,40,2024-12-29,0.68,108,309,7
l_36066072,Elegant Atkinson Ste In Funky/Eclectic West AVL,h_722034,Darlene And Ron,28806,West Asheville,35.58126449584961,-82.57916259765625,Entire home/apt,184,2,114,2025-05-31,1.62,9,344,16
l_36068314,Country Cottage Getaway | Private & Pet Friendly,h_10603047,Caleb,28803,Tuxedo Park,35.5083,-82.49732,Entire home/apt,100,1,31,2025-01-01,0.44,14,113,2
l_36072103,"Mountain Chalet, Close to Downtown, Dog Friendly",h_251646421,Michael,28801,Downtown Asheville,35.59416,-82.53803,Entire home/apt,144,2,85,2025-02-17,1.25,1,328,8
l_36078302,Historic Bennett Suite Funky/Eclectic West AVL,h_722034,Darlene And Ron,28806,West Asheville,35.58126449584961,-82.57916259765625,Entire home/apt,173,2,111,2025-05-26,1.58,9,346,6
l_36079259,Comfy and Convenient South Asheville Getaway,h_153532297,John,28704,South Asheville,35.47395,-82.50631,Entire home/apt,104,2,214,2025-05-18,2.94,1,76,19
l_36100528,Casita Amelia Asheville Mountains,h_61411239,Virginia,28806,West Asheville,35.58352,-82.5748,Entire home/apt,110,2,181,2025-05-26,2.5,5,87,15
l_36180237,"Asheville Pet Friendly Apartment - Woods, Trails",h_272110022,Elizabeth,28806,West Asheville,35.50134,-82.61033,Entire home/apt,76,4,126,2025-04-28,1.74,1,69,8
l_36197973,Urban Farm Oasis~Hot Tub~Fire Pit~Walk Downtown,h_3064799,Monroe,28801,Downtown Asheville,35.59773,-82.5692,Entire home/apt,193,1,237,2025-06-16,3.3,1,335,22
l_36213020,Charming Historic King James Building Unit #4,h_167186184,Towns,28801,Downtown Asheville,35.60377,-82.54742,Entire home/apt,104,2,111,2024-08-16,1.53,108,363,3
l_36241169,"Private, New & Walkable to Haywood Rd & River Arts",h_9313376,Thomas,28806,West Asheville,35.58207,-82.57969,Entire home/apt,78,1,590,2025-06-07,8.15,1,149,61
l_36263273,Renovated Farmhouse with Pond-10 min to Downtown!,h_4117051,Mary,28805,East Asheville,35.61003,-82.48556,Entire home/apt,110,2,135,2025-04-19,1.88,3,135,11
l_36317959,Montford Nest Couples Private Retreat Walk to Town,h_10573695,Lani,28801,Downtown Asheville,35.60651,-82.56465,Entire home/apt,112,2,159,2025-01-27,2.2,3,356,9
l_36375649,Rustic cabin 15 minutes from downtown Asheville!,h_181695818,Stephanie,28805,East Asheville,35.63451,-82.4678,Entire home/apt,200,4,107,2025-04-12,1.51,1,300,9
l_36420977,Brookstone Lodge Biltmore Village Area,h_184069772,Paul,28803,Tuxedo Park,35.56714,-82.54376,Hotel room,105,1,208,2025-04-06,2.9,5,354,5
l_36506806,"★Rudy's Place★30Day|Wlk Dtwn, Biltmore&Hospital",h_4591695,Jennifer,28803,Tuxedo Park,35.5728,-82.54901,Entire home/apt,48,30,19,2024-10-08,0.28,1,167,1
l_36514427,"Families, groups, outdoor area, near downtown AVL",h_74488447,Jessica,28804,South Asheville,35.63497,-82.58348,Entire home/apt,215,2,224,2025-05-26,3.21,1,44,16
l_36550199,THE NEST | Weeknight Discount!  This is your sign!,h_53103852,Andrea,28803,Tuxedo Park,35.49036,-82.49894,Entire home/apt,208,2,360,2025-06-13,5.11,3,347,35
l_36573403,First floor at the Hill on Lexington Market,h_33042122,John,28801,Downtown Asheville,35.59933,-82.5555,Entire home/apt,86,2,341,2025-05-24,4.72,3,169,35
l_36621489,"Lucerne Chalet in The Treetops in DT AVL, Dog Fndy",h_722034,Darlene And Ron,28805,East Asheville,35.59370422363281,-82.53785705566406,Entire home/apt,170,2,98,2024-12-27,1.44,9,317,2
l_36624410,Asheville Cabin Resting on the Swannanoa River,h_96187307,Yonder,28805,East Asheville,35.6044747,-82.4699125,Entire home/apt,,2,33,2024-09-03,0.48,50,0,2
l_36625159,"DT AVL! Matterhorn Chalet -Treetop Mtn Views, Dogs",h_722034,Darlene And Ron,28805,East Asheville,35.59351,-82.537582,Entire home/apt,136,2,120,2025-06-15,1.78,9,323,13
l_36630943,Peaceful Haw Creek mountain apartment,h_22202304,Joe,28805,East Asheville,35.61603,-82.49525,Entire home/apt,44,30,13,2025-05-04,0.36,1,109,5
l_36727850,Biltmore Hideaway: Luxury urban treetop retreat,h_276060333,Sara,28803,Tuxedo Park,35.57076,-82.54174,Entire home/apt,,2,379,2025-01-02,5.26,1,0,11
l_36732182,Mary Ann’s Place filled with casual country charm.,h_275850075,Sandra,28806,West Asheville,35.50719,-82.61611,Entire home/apt,134,2,124,2025-06-08,1.78,1,351,13
l_36905980,Charming Tiny Cottage in Central Location,h_90478266,Liana,28732,Fletcher,35.42968,-82.5246,Entire home/apt,97,1,272,2025-05-27,3.79,1,109,29
l_36912433,Gorgeous Views!  Great Location-Spa-Dreamy Porch!,h_14480896,Birgit,28704,South Asheville,35.47604,-82.51288,Entire home/apt,308,3,59,2025-05-11,0.84,3,270,8
l_36958278,*Town Mtn*3 mi to Dwntn AVL*King*Starlink*Hot Tub*,h_10699816,Trace,28804,South Asheville,35.62607,-82.52392,Entire home/apt,,1,460,2025-06-15,6.42,7,331,54
l_36972360,"""Hygge"" 3BR Bungalow",h_13678979,Jenny,28804,South Asheville,35.63523,-82.59161,Entire home/apt,133,2,314,2025-06-15,4.57,2,135,32
l_37009624,Charming Historic King James Building Unit #3,h_167186184,Towns,28801,Downtown Asheville,35.60237,-82.54621,Entire home/apt,130,2,125,2025-05-18,1.75,108,330,20
l_37045917,Modern topnotch breathtaking Mountain view home,h_82692497,Elva,28715,Candler,35.50886,-82.66312,Entire home/apt,179,2,72,2023-09-04,1.02,2,365,0
l_37212222,"Apple Blossom Retreat mins to AVL & Cove, Mt. View",h_17086502,Tim,28805,East Asheville,35.58842,-82.46021,Entire home/apt,97,2,247,2025-05-12,3.48,1,355,19
l_37212994,Casita AshevilleTownhome w/ fireplace and balcony,h_280148398,Jessica,28804,South Asheville,35.63013,-82.55132,Entire home/apt,361,3,21,2023-10-29,0.3,2,332,0
l_37218560,The Yap house,h_224008239,Franklyn,28806,West Asheville,35.58968,-82.62417,Entire home/apt,152,1,172,2025-05-20,2.41,1,170,5
l_37283361,Walkable Asheville Vacation Rental,h_22084479,Molly,28806,West Asheville,35.56942,-82.59472,Entire home/apt,,1,81,2023-10-08,1.18,1,0,0
l_37325558,Asheville’s Green Valley Cottage,h_25952620,Ashton,28806,West Asheville,35.55397,-82.62245,Entire home/apt,73,1,88,2025-06-08,2.5,2,98,20
l_37330675,Herron's Hideaway,h_281121333,Anna,28804,South Asheville,35.62072,-82.55742,Entire home/apt,,2,74,2024-09-01,1.04,1,0,2
l_37417990,~5 star Downtown Spacious Retreat at 35 Patton,h_207357894,Kristin And Chris,28801,Downtown Asheville,35.59559,-82.55412,Entire home/apt,318,2,145,2025-05-26,2.07,2,325,5
l_37423612,"Cozy, Stylish Montford Retreat",h_7074918,Margaret Ann,28801,Downtown Asheville,35.59761,-82.56702,Entire home/apt,91,2,228,2025-05-17,3.24,1,211,18
l_37563000,Luxury 2BR 2 Bath Condo,h_167186184,Towns,28801,Downtown Asheville,35.59204,-82.55023,Entire home/apt,260,2,89,2025-05-22,1.27,108,350,16
l_37611029,Warm and Inviting 1BR 1BA Condo,h_167186184,Towns,28801,Downtown Asheville,35.59271,-82.55097,Entire home/apt,177,2,86,2025-05-25,1.21,108,347,10
l_37630701,"Mountain Home Nestled in Nature, close to town",h_47111763,Matilda,28805,East Asheville,35.604691,-82.486107,Entire home/apt,129,2,317,2025-06-10,4.47,1,176,33
l_37784099,Laurel's Rest,h_285895298,Frank,28704,South Asheville,35.47724,-82.50467,Entire home/apt,,2,137,2024-09-22,1.98,1,0,7
l_37793218,Simply Divine in West Asheville!,h_255209652,Max,28806,West Asheville,35.57131,-82.58714,Entire home/apt,206,2,116,2025-06-10,1.64,1,235,11
l_37797864,New! Asheville's French Corner: Touch of Provence,h_22829042,Joelle,28806,West Asheville,35.58487,-82.60437,Entire home/apt,133,30,94,2025-06-02,1.36,1,246,2
l_37856650,Classic and Timeless 1 BR Condo,h_167186184,Towns,28801,Downtown Asheville,35.59439,-82.54953,Entire home/apt,124,2,117,2025-02-17,1.68,108,358,8
l_37892971,Downtown Open Concept with Balcony,h_167186184,Towns,28801,Downtown Asheville,35.5939,-82.55036,Entire home/apt,158,2,107,2025-04-26,1.52,108,346,15
l_37900889,Barrel-Aged Beer Home,h_109638953,Guy,28806,West Asheville,35.60014,-82.62715,Entire home/apt,262,2,141,2024-06-09,2,2,90,0
l_37969437,Serene Getaway By The Heart Of AVL - Entire House!,h_180564557,David,28806,West Asheville,35.59587,-82.59432,Entire home/apt,96,1,297,2025-04-18,4.21,6,365,15
l_37974419,Excellent Views & Short Walk to Downtown Asheville,h_85510477,Ryan,28801,Downtown Asheville,35.59329,-82.5403,Entire home/apt,105,1,166,2025-05-09,2.35,1,63,11
l_37997584,Light and Airy Downtown One Bedroom,h_167186184,Towns,28801,Downtown Asheville,35.59205,-82.5497,Entire home/apt,160,2,111,2025-04-13,1.59,108,362,2
l_38052258,Charming Historic King James Building# 10,h_167186184,Towns,28801,Downtown Asheville,35.60201,-82.54713,Entire home/apt,175,2,105,2025-01-01,1.49,108,353,7
l_38052261,Close to it All with Room to Relax,h_167186184,Towns,28801,Downtown Asheville,35.59249,-82.54959,Entire home/apt,191,2,84,2025-04-06,1.19,108,355,5
l_38070440,"4BR Private Spacious near Biltmore, DT, & Parkway",h_288906933,Angel,28803,Tuxedo Park,35.55551,-82.49382,Entire home/apt,213,4,170,2025-06-09,2.42,2,194,22
l_38097291,"Charming, condo #1 in Historic King James Building",h_167186184,Towns,28801,Downtown Asheville,35.60366,-82.54758,Entire home/apt,95,2,128,2025-04-14,1.81,108,356,6
l_38099305,Mountain View Guest Suite,h_289191377,Athena,28803,Tuxedo Park,35.53704,-82.47171,Entire home/apt,150,3,20,2024-09-02,0.29,1,66,1
l_38101783,"Cozy Wooded Cabin, Spa Hot Tub, Close to Biltmore",h_142642840,Thomas Freeman,28732,Fletcher,35.48537,-82.47098,Entire home/apt,140,1,588,2025-06-15,8.42,2,299,68
l_38204389,The Woodland House Mountain Retreat,h_290292888,Connie,28804,South Asheville,35.64781,-82.49715,Entire home/apt,327,3,180,2025-01-05,2.81,1,136,22
l_38214746,"Parkway-1.5m, River access, Hiking, Downtown-5m",h_150024808,Sheri,28805,East Asheville,35.60722,-82.46789,Entire home/apt,500,1,116,2024-09-02,1.67,1,90,3
l_38217215,Serenity Now!,h_11458618,Rebecca,28803,Tuxedo Park,35.575920000000004,-82.53627,Entire home/apt,67,1,392,2025-06-09,5.61,1,130,29
l_38226950,Exclusive Peaceful Brand New Model Home 3bdrm 2bth,h_82692497,Elva,28715,Candler,35.50866,-82.6639,Entire home/apt,180,2,4,2025-04-28,0.2,2,365,2
l_38260663,Creek-side retreat in the Heart of West Asheville,h_121549010,Andra,28806,West Asheville,35.57167,-82.59945,Entire home/apt,69,2,179,2025-06-15,2.58,1,219,24
l_38288393,Luxury condo Unit #201,h_167186184,Towns,28801,Downtown Asheville,35.59378,-82.54908,Entire home/apt,220,2,94,2025-05-19,1.35,108,331,18
l_38298383,Views | FirePit | Pets | Hike | Wi-fi | Large Home,h_189799819,Michael And Kerrie,28803,Tuxedo Park,35.55213,-82.46652,Entire home/apt,,2,91,2023-12-29,1.32,3,0,0
l_38298493,Eco-friendly tranquility minutes from downtown,h_8916884,Brendan,28805,East Asheville,35.61389,-82.52479,Entire home/apt,,2,189,2025-04-30,2.71,1,0,12
l_38322547,Beautiful lower level apartment with outdoor tub,h_3838067,Anna,28806,West Asheville,35.58394,-82.57677,Entire home/apt,96,2,119,2024-09-12,1.71,1,173,6
l_38343217,"Non-smoking, Retreat Away From Home",h_33911036,Soorya,28804,South Asheville,35.62933,-82.58542,Private room,55,1,220,2025-06-05,3.14,1,170,16
l_38349658,"Charming 1 Room Guesthouse, Heart of West AVL",h_459609,Shelley,28806,West Asheville,35.57351,-82.5894,Entire home/apt,91,1,99,2025-06-15,2.56,1,186,27
l_38379294,Asheville Home with Superb Mountain Views,h_30985020,Michelle,28805,East Asheville,35.61373,-82.48767,Entire home/apt,259,3,233,2025-06-03,3.35,1,275,26
l_38413800,8 min to Biltmore 5 miles to Downtown Sleeps 8,h_264046613,Kyle,28803,Tuxedo Park,35.55096,-82.50598,Entire home/apt,83,2,296,2025-05-26,4.29,2,354,35
l_38426481,Adorable Tiny Guesthouse Super Cozy & Clean,h_290850305,Scott And Marilou,28806,West Asheville,35.54963,-82.62662,Entire home/apt,55,1,113,2025-06-15,1.62,2,324,44
l_38448857,Charming Tiny House by the Biltmore Village,h_34992675,Michelle,28803,Tuxedo Park,35.54738,-82.53363,Entire home/apt,66,2,337,2025-06-16,4.84,1,243,39
l_38538781,Private Guest House! Walkable West Asheville,h_94272182,Thomas,28806,West Asheville,35.58164,-82.5911,Entire home/apt,121,2,339,2025-06-11,4.88,1,34,37
l_38540766,Downtown Asheville with Great Views & Sunsets,h_46570936,Kelly,28801,Downtown Asheville,35.59426,-82.54227,Entire home/apt,115,1,265,2025-06-10,3.86,1,235,56
l_38568166,Earthy & Spacious Private Bungalow,h_41909545,Christal,28801,Downtown Asheville,35.60278,-82.55601,Entire home/apt,94,1,61,2025-06-01,0.87,2,7,5
